Filename,Words,AWL,TTR,LDE,ABLE,AMP,ASPECT,BEMA,CC,CD,CONC,COND,CONT,CUZ,DEMO,DMA,DOAUX,DT,DWNT,ELAB,EMO,EMPH,EX,FPUH,FREQ,GTO,HDG,HGOT,IN,JJAT,JJPR,MDCA,MDCO,MDMM,MDNE,MDWO,MDWS,NCOMP,NN,PASS,PEAS,PGET,PIT,PLACE,POLITE,POS,PP1P,PP1S,PP2,PP3f,PP3m,PP3t,PROG,QUAN,QUPR,QUTAG,RB,RP,SPLIT,STPR,THATD,THRC,THSC,TIME,VBD,VBG,VBN,VIMP,VPRT,WHQU,WHSC,XX0,YNQU,ACT,CAUSE,COMM,COMPAR,EXIST,INother,JJATDother,JJATother,JJCOLR,JJEPSTother,JJEVAL,JJPRother,JJREL,JJSIZE,JJTIME,JJTOPIC,MDPOSSCall,MDPREDall,MENTAL,NNABSPROC,NNCOG,NNCONC,NNGRP,NNHUMAN,NNP,NNPLACE,NNQUANT,NNTECH,NNother,NOMZ,NSTNCother,OCCUR,PASSall,PP1all,PP3all,PrepNSTNC,RATT,RBother,RFACT,RNONFACT,RSTNCall,SUPER,THRCother,THSCother,ThJATT,ThJFCT,ThJLIK,ThJSTNCall,ThSTNCall,ThVATT,ThVCOMM,ThVFCT,ThVLIK,ThVSTNCall,ToJABL,ToJCRTN,ToJEASE,ToJEFCT,ToJEVAL,ToJSTNCall,ToNSTNC,ToSTNCall,ToVDSR,ToVEFRT,ToVMNTL,ToVPROB,ToVSPCH,ToVSTNCall,WHSCother,WhVATT,WhVCOM,WhVFCT,WhVLIK,WhVSTNCall
FLTRP_C1_Conversation001.txt,596,3.9983,0.49,0.4111,0.0,0.3356,7.1429,30.0,27.1429,0.8389,0.0,7.1429,28.5714,0.0,0.6711,0.5034,5.7143,26.5625,0.3356,2.8571,0.0,0.8389,4.2857,1.1745,5.7143,1.4286,0.1678,2.8571,11.0738,19.5312,27.1429,2.8571,0.0,0.0,4.2857,2.8571,4.2857,7.0312,21.4765,4.2857,1.4286,1.4286,12.8571,1.4286,0.5034,0.7812,15.7143,37.1429,32.8571,1.4286,0.0,4.2857,1.4286,8.5938,10.0,0.0,3.5235,4.2857,4.2857,1.4286,0.0,1.4286,4.2857,4.2857,30.0,11.4286,0.0,1.4286,54.2857,11.4286,7.1429,8.5714,0.6711,40.0,1.4286,8.5714,1.1745,1.4286,9.7315,0.7812,10.9375,0.0,1.5625,3.9062,17.1429,0.7812,0.0,3.125,0.0,2.8571,8.5714,20.0,10.1562,3.9062,1.5625,8.5938,6.25,22.6562,0.0,9.375,2.3438,5.5369,0.7812,0.0,1.4286,5.7143,52.8571,5.7143,2.3438,0.0,3.1879,0.0,0.0,0.0,0.1678,1.4286,2.8571,0.0,0.0,0.0,0.0,0.1678,0.0,0.0,1.4286,0.0,1.4286,0.0,0.0,0.0,0.1678,0.0,0.1678,0.0,0.5034,1.4286,0.0,0.0,1.4286,0.0,2.8571,4.2857,0.0,0.0,2.8571,0.0,2.8571
FLTRP_C1_Conversation002.txt,760,4.0605,0.5275,0.4474,0.0,0.1316,1.0417,27.0833,30.2083,0.2632,0.0,2.0833,14.5833,1.0417,0.5263,1.0526,5.2083,30.9392,0.1316,0.0,0.0,0.7895,1.0417,0.5263,3.125,0.0,0.1316,1.0417,9.8684,14.3646,18.75,3.125,3.125,0.0,1.0417,1.0417,2.0833,6.6298,23.8158,3.125,5.2083,0.0,4.1667,4.1667,0.0,0.5525,8.3333,51.0417,29.1667,5.2083,9.375,1.0417,4.1667,6.6298,1.0417,0.0,1.8421,3.125,2.0833,0.0,5.2083,1.0417,7.2917,1.0417,47.9167,18.75,1.0417,1.0417,40.625,4.1667,12.5,15.625,0.5263,31.25,2.0833,16.6667,0.0,1.0417,8.9474,1.105,8.2873,0.0,1.6575,2.7624,12.5,2.2099,0.5525,1.105,0.0,6.25,3.125,21.875,10.4972,0.0,6.0773,3.8674,23.2044,14.3646,4.4199,4.9724,2.2099,5.6579,0.0,0.0,1.0417,3.125,59.375,15.625,0.0,0.0,1.7105,0.3947,0.0,0.3947,0.0,1.0417,3.125,0.0,0.0,0.0,0.0,0.5263,0.0,3.125,1.0417,0.0,4.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9211,5.2083,1.0417,1.0417,0.0,0.0,7.2917,11.4583,0.0,0.0,1.0417,0.0,1.0417
FLTRP_C1_Conversation003.txt,648,3.7434,0.4725,0.3997,0.0,0.3086,2.3256,23.2558,19.7674,0.0,0.0,1.1628,29.0698,1.1628,2.3148,1.6975,10.4651,29.927,0.1543,1.1628,0.1543,0.3086,0.0,1.8519,3.4884,1.1628,0.3086,1.1628,10.3395,13.1387,16.2791,3.4884,5.814,1.1628,1.1628,2.3256,5.814,3.6496,21.142,2.3256,4.6512,0.0,20.9302,1.1628,0.1543,0.7299,25.5814,18.6047,17.4419,5.814,22.093,0.0,4.6512,3.6496,6.9767,0.0,1.8519,4.6512,2.3256,2.3256,5.814,2.3256,0.0,3.4884,13.9535,10.4651,4.6512,4.6512,61.6279,13.9535,11.6279,11.6279,0.9259,33.7209,4.6512,19.7674,0.463,3.4884,9.8765,0.0,10.9489,0.0,2.1898,2.1898,8.1395,0.0,0.0,0.7299,0.0,10.4651,9.3023,20.9302,6.5693,2.1898,6.5693,0.0,2.1898,37.2263,4.3796,2.9197,3.6496,6.3272,0.0,0.0,0.0,2.3256,44.186,27.907,0.0,0.1543,1.6975,0.3086,0.0,0.463,0.0,2.3256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543,1.1628,0.0,0.0,0.0,0.0,1.1628,10.4651,0.0,0.0,1.1628,0.0,1.1628
FLTRP_C1_Conversation004.txt,461,4.0846,0.4575,0.4707,0.0,0.4338,1.4085,16.9014,14.0845,0.4338,0.0,0.0,29.5775,0.0,1.3015,0.6508,9.8592,20.1681,0.0,0.0,0.0,1.0846,0.0,0.8677,1.4085,1.4085,0.0,0.0,8.026,6.7227,19.7183,1.4085,0.0,0.0,0.0,0.0,7.0423,2.521,25.8134,2.8169,0.0,0.0,14.0845,5.6338,0.6508,2.521,9.8592,42.2535,25.3521,14.0845,19.7183,1.4085,0.0,3.3613,4.2254,0.0,1.7354,5.6338,1.4085,0.0,5.6338,0.0,1.4085,7.0423,16.9014,2.8169,0.0,1.4085,73.2394,0.0,2.8169,11.2676,0.8677,21.1268,1.4085,5.6338,0.2169,1.4085,7.8091,1.6807,2.521,0.0,1.6807,5.042,9.8592,0.0,0.0,0.8403,0.0,1.4085,8.4507,21.1268,0.8403,2.521,6.7227,0.8403,3.3613,43.6975,2.521,4.2017,0.0,8.243,0.0,0.0,0.0,2.8169,52.1127,35.2113,0.0,0.0,1.5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2169,0.0,0.0,1.4085,0.0,1.4085,0.0,0.0,0.0,0.2169,0.0,0.2169,0.0,0.2169,0.0,0.0,0.0,0.0,0.0,0.0,2.8169,0.0,0.0,0.0,0.0,0.0
FLTRP_C1_Conversation005.txt,526,3.8346,0.455,0.4316,1.25,0.5703,6.25,32.5,20.0,0.3802,0.0,0.0,32.5,1.25,1.1407,0.9506,5.0,19.3878,0.0,2.5,0.0,1.711,1.25,0.9506,3.75,0.0,0.1901,0.0,9.6958,8.1633,32.5,5.0,3.75,0.0,7.5,1.25,2.5,1.0204,18.6312,0.0,8.75,0.0,18.75,2.5,0.5703,0.0,18.75,41.25,21.25,0.0,1.25,7.5,1.25,9.1837,3.75,2.5,3.0418,3.75,2.5,0.0,6.25,3.75,3.75,5.0,18.75,5.0,2.5,2.5,58.75,1.25,5.0,10.0,0.3802,16.25,6.25,15.0,0.1901,5.0,9.5057,1.0204,5.102,0.0,2.0408,4.0816,18.75,1.0204,2.0408,0.0,0.0,8.75,3.75,32.5,7.1429,0.0,2.0408,1.0204,15.3061,25.5102,5.102,5.102,1.0204,6.2738,1.0204,0.0,1.25,0.0,60.0,8.75,0.0,0.3802,2.6616,0.0,0.0,0.3802,0.1901,3.75,0.0,0.0,0.0,0.0,0.0,0.5703,0.0,3.75,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.1901,0.1901,0.0,0.1901,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,1.25,0.0,0.0,1.25
FLTRP_C2_Conversation001.txt,984,4.1657,0.585,0.4909,0.0,0.2033,4.2017,23.5294,30.2521,0.813,0.0,0.8403,24.3697,0.0,1.9309,0.9146,5.8824,22.6766,0.1016,0.0,0.0,0.2033,0.8403,0.813,1.6807,0.0,0.4065,0.0,10.1626,16.7286,16.8067,5.042,0.0,0.0,0.8403,4.2017,7.563,6.6914,27.3374,3.3613,5.8824,0.0,8.4034,7.563,0.3049,0.0,14.2857,30.2521,21.0084,1.6807,0.8403,3.3613,5.8824,5.5762,2.521,0.0,2.1341,5.8824,4.2017,0.0,4.2017,3.3613,1.6807,5.8824,21.0084,12.605,4.2017,6.7227,54.6218,6.7227,5.8824,8.4034,1.0163,22.6891,5.8824,4.2017,0.2033,3.3613,9.6545,0.0,9.6654,0.3717,0.7435,1.8587,10.084,1.1152,1.1152,1.1152,0.3717,5.042,11.7647,25.2101,5.948,1.487,7.8067,1.487,1.8587,31.9703,4.0892,1.487,0.3717,9.8577,0.0,0.0,1.6807,3.3613,44.5378,5.8824,0.3717,0.1016,1.9309,0.0,0.1016,0.2033,0.7114,3.3613,0.8403,0.0,0.0,0.0,0.0,0.1016,0.0,0.0,0.8403,0.0,0.8403,0.1016,0.0,0.0,0.0,0.1016,0.2033,0.0,0.4065,1.6807,0.0,0.0,0.0,0.0,1.6807,5.8824,0.0,0.0,0.0,0.0,0.0
FLTRP_C2_Conversation002.txt,582,3.8677,0.4675,0.4536,1.3158,0.0,2.6316,27.6316,22.3684,2.0619,0.0,2.6316,34.2105,1.3158,0.8591,1.3746,7.8947,27.9412,0.1718,0.0,0.0,0.3436,7.8947,1.0309,0.0,0.0,0.1718,0.0,10.6529,12.5,22.3684,6.5789,0.0,1.3158,5.2632,9.2105,15.7895,8.0882,23.3677,1.3158,0.0,0.0,17.1053,3.9474,0.0,0.7353,25.0,25.0,19.7368,0.0,2.6316,0.0,1.3158,11.0294,3.9474,1.3158,1.5464,2.6316,1.3158,0.0,1.3158,0.0,0.0,5.2632,7.8947,5.2632,0.0,3.9474,50.0,7.8947,7.8947,6.5789,1.7182,38.1579,2.6316,2.6316,0.5155,3.9474,9.7938,1.4706,10.2941,0.0,2.9412,2.9412,6.5789,0.7353,0.7353,0.7353,0.0,7.8947,25.0,18.4211,2.9412,1.4706,11.0294,2.2059,5.1471,37.5,3.6765,2.2059,0.0,6.0137,0.0,0.0,1.3158,1.3158,50.0,2.6316,0.7353,0.1718,1.2027,0.0,0.0,0.1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873,2.6316,1.3158,1.3158,0.0,0.0,5.2632,6.5789,0.0,0.0,0.0,1.3158,1.3158
FLTRP_C2_Conversation003.txt,618,4.2055,0.5075,0.4466,0.0,0.3236,4.7059,27.0588,22.3529,0.8091,0.0,2.3529,20.0,3.5294,1.4563,0.9709,2.3529,24.6914,0.0,1.1765,0.0,0.3236,5.8824,0.8091,2.3529,1.1765,0.1618,0.0,12.1359,8.0247,21.1765,5.8824,4.7059,0.0,2.3529,4.7059,2.3529,6.1728,26.2136,5.8824,2.3529,0.0,17.6471,11.7647,1.1327,1.2346,7.0588,22.3529,21.1765,0.0,0.0,1.1765,1.1765,9.2593,2.3529,0.0,1.4563,1.1765,2.3529,1.1765,2.3529,1.1765,2.3529,8.2353,17.6471,9.4118,1.1765,9.4118,52.9412,9.4118,5.8824,1.1765,0.8091,29.4118,7.0588,12.9412,0.1618,3.5294,11.4887,0.6173,3.7037,1.2346,1.2346,4.9383,9.4118,0.0,0.6173,0.0,0.0,10.5882,8.2353,11.7647,6.1728,0.6173,4.321,2.4691,3.0864,16.6667,6.7901,4.9383,1.2346,12.1359,0.0,0.0,2.3529,5.8824,29.4118,1.1765,0.6173,0.0,1.2945,0.1618,0.0,0.1618,0.0,1.1765,1.1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1618,0.0,0.0,0.0,0.1618,0.0,0.3236,1.1765,0.0,0.0,0.0,0.0,1.1765,5.8824,0.0,0.0,0.0,0.0,0.0
FLTRP_C3_Conversation001.txt,466,4.6738,0.5275,0.4957,0.0,0.0,1.8868,35.8491,33.9623,0.6438,0.0,0.0,9.434,1.8868,1.9313,0.6438,0.0,30.4,0.2146,1.8868,0.0,0.2146,3.7736,0.6438,7.5472,0.0,0.0,0.0,10.9442,31.2,7.5472,3.7736,0.0,1.8868,1.8868,1.8868,3.7736,9.6,26.824,11.3208,16.9811,0.0,11.3208,1.8868,0.2146,0.0,13.2075,13.2075,13.2075,0.0,0.0,1.8868,5.6604,8.0,5.6604,0.0,1.2876,0.0,5.6604,0.0,5.6604,3.7736,7.5472,15.0943,7.5472,7.5472,3.7736,1.8868,77.3585,1.8868,7.5472,1.8868,0.8584,16.9811,0.0,18.8679,0.2146,1.8868,10.0858,0.0,13.6,0.0,0.8,4.8,7.5472,0.8,3.2,5.6,1.6,5.6604,5.6604,20.7547,4.0,1.6,9.6,0.0,1.6,13.6,1.6,9.6,0.8,9.4421,10.4,0.0,5.6604,11.3208,26.4151,1.8868,0.8,0.0,1.2876,0.2146,0.0,0.2146,0.0,3.7736,3.7736,0.0,0.0,0.0,0.0,0.4292,0.0,1.8868,0.0,1.8868,3.7736,0.0,0.0,0.2146,0.0,0.0,0.2146,0.8,0.6438,1.8868,0.0,0.0,0.0,0.0,1.8868,7.5472,0.0,0.0,0.0,0.0,0.0
FLTRP_C3_Conversation002.txt,646,3.904,0.445,0.4567,0.0,0.6192,2.2222,31.1111,11.1111,11.3003,0.0,0.0,25.5556,0.0,0.4644,1.2384,11.1111,27.2109,0.1548,0.0,0.0,1.0836,1.1111,1.8576,0.0,0.0,0.0,0.0,5.7276,9.5238,22.2222,3.3333,1.1111,0.0,0.0,3.3333,2.2222,1.3605,22.7554,1.1111,2.2222,0.0,24.4444,6.6667,0.3096,2.7211,1.1111,25.5556,23.3333,3.3333,4.4444,4.4444,4.4444,4.0816,0.0,3.3333,2.6316,10.0,2.2222,1.1111,1.1111,1.1111,0.0,8.8889,16.6667,11.1111,2.2222,6.6667,66.6667,7.7778,5.5556,7.7778,1.3932,31.1111,1.1111,10.0,0.0,0.0,5.5728,0.6803,6.1224,0.0,0.6803,7.483,10.0,0.0,0.6803,1.3605,0.0,4.4444,5.5556,15.5556,4.0816,0.0,12.2449,2.0408,30.6122,18.3673,3.4014,3.4014,0.6803,5.1084,1.3605,0.0,0.0,1.1111,26.6667,12.2222,0.0,0.0,2.0124,0.6192,0.0,0.6192,0.0,1.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333,0.0,0.0,1.1111,1.1111,2.2222
FLTRP_C3_Conversation003.txt,884,3.9151,0.4175,0.4389,2.6087,0.1131,1.7391,32.1739,22.6087,1.3575,2.6087,2.6087,39.1304,0.0,1.2443,2.1493,1.7391,21.9653,0.0,0.0,0.0,0.5656,0.8696,1.3575,1.7391,0.0,0.3394,0.8696,10.7466,9.8266,33.913,5.2174,2.6087,0.0,5.2174,9.5652,14.7826,1.7341,19.5701,0.0,6.087,0.0,9.5652,0.0,0.6787,0.578,21.7391,36.5217,31.3043,3.4783,0.0,5.2174,6.9565,12.1387,3.4783,0.8696,2.7149,1.7391,5.2174,0.0,0.8696,2.6087,1.7391,2.6087,2.6087,6.9565,2.6087,1.7391,58.2609,4.3478,7.8261,7.8261,1.4706,23.4783,3.4783,9.5652,1.2443,6.9565,9.7285,0.578,6.3584,0.0,2.3121,1.1561,13.913,1.1561,2.3121,1.7341,0.0,7.8261,24.3478,26.087,12.1387,1.7341,1.1561,1.1561,7.5145,37.5723,4.0462,8.6705,0.578,4.4118,1.1561,0.0,5.2174,0.0,58.2609,8.6957,0.0,0.0,2.6018,0.3394,0.0,0.3394,0.1131,2.6087,0.0,0.0,0.8696,0.0,0.8696,0.2262,0.0,0.0,0.8696,0.0,0.8696,0.0,0.0,0.1131,0.1131,0.1131,0.3394,0.0,1.0181,4.3478,0.0,0.0,0.8696,0.0,5.2174,6.9565,0.0,0.0,0.8696,0.0,0.8696
FLTRP_C3_Conversation004.txt,919,4.1034,0.4725,0.4407,0.0,0.1088,3.2,23.2,26.4,0.5441,1.6,1.6,15.2,0.0,1.8498,0.8705,11.2,33.6364,0.2176,0.0,0.0,0.7617,1.6,0.7617,2.4,0.0,0.1088,0.0,10.2285,12.2727,14.4,3.2,2.4,0.0,3.2,0.8,1.6,3.1818,23.9391,3.2,5.6,2.4,16.8,0.8,0.1088,3.1818,14.4,20.8,12.8,0.0,19.2,3.2,6.4,5.0,4.8,0.8,1.9587,3.2,4.8,1.6,5.6,0.0,2.4,2.4,60.8,8.0,2.4,0.0,28.0,8.8,11.2,7.2,0.7617,23.2,0.8,10.4,0.1088,2.4,9.358,0.4545,7.7273,0.4545,0.9091,2.2727,9.6,0.4545,0.4545,0.9091,0.0,5.6,2.4,28.0,6.8182,5.0,9.0909,0.9091,7.2727,27.2727,4.0909,4.0909,0.4545,7.1817,1.8182,0.0,0.0,5.6,35.2,22.4,0.9091,0.0,1.741,0.2176,0.0,0.2176,0.3264,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1088,0.0,0.0,0.1088,0.0,0.4353,2.4,0.0,0.0,0.0,0.0,2.4,9.6,0.0,0.8,0.8,0.0,1.6
FLTRP_E1_Conversation001.txt,928,4.0,0.4975,0.4353,0.0,0.1078,0.8065,22.5806,22.5806,0.8621,0.0,3.2258,19.3548,0.8065,1.8319,1.4009,5.6452,35.4978,0.0,0.0,0.0,1.0776,3.2258,1.2931,0.0,0.8065,0.431,0.0,10.9914,9.5238,14.5161,7.2581,1.6129,0.8065,4.0323,4.0323,0.8065,6.9264,24.8922,4.8387,2.4194,0.0,10.4839,3.2258,0.0,1.2987,12.9032,26.6129,18.5484,0.0,5.6452,6.4516,3.2258,5.6277,4.0323,0.0,1.8319,2.4194,0.0,0.0,5.6452,0.8065,5.6452,4.8387,29.0323,7.2581,1.6129,4.8387,47.5806,10.4839,1.6129,6.4516,1.0776,25.8065,6.4516,17.7419,0.2155,3.2258,10.8836,0.8658,6.4935,0.0,1.7316,1.7316,7.2581,0.4329,0.4329,0.0,0.0,9.6774,5.6452,15.3226,2.5974,0.8658,5.1948,1.7316,4.329,28.5714,5.1948,1.7316,0.4329,10.2371,0.8658,0.4329,1.6129,4.8387,39.5161,12.0968,0.0,0.0,1.2931,0.6466,0.0,0.6466,0.3233,0.8065,3.2258,0.0,0.0,0.0,0.0,0.3233,0.0,1.6129,0.0,0.8065,2.4194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1078,0.8065,0.0,0.0,0.0,0.0,0.8065,1.6129,0.0,0.0,0.0,0.0,0.0
